0.03380755	-0.035906173	-0.02432456	-0.015114129	0.03288624	0.0006268136	0.020159427	-0.0027013794	0.00014600903	-0.018173374	-0.030074656	-0.03135909	-0.017680444	0.047450278	0.0032126084	-0.0042724125
0.020857502	-0.042759	0.014812004	0.0036955476	0.04652364	-0.020770967	0.0044027343	-0.047665656	-0.011388622	-0.005263664	-0.042889904	0.032698754	-0.032041598	0.009028673	-0.0119170435	0.007903852
-0.028376913	0.035609987	-0.040417243	0.048969876	0.020600412	-0.0151667595	-0.029527223	-0.039305687	-0.037905194	0.047747802	-0.019245017	0.04906488	-0.0455274	-0.028672028	-0.015483104	0.020131301
-0.047310103	0.03472266	0.018287111	0.033037905	-0.0035935529	0.020339105	0.031941127	0.016359102	-0.04272431	-0.019175494	0.015091728	0.024301175	-0.03679216	0.0066109784	-0.03206023	0.009649515
0.04663055	0.003132701	0.016477477	-0.024038708	-0.0014602914	-0.01885053	0.005457185	0.03810421	-0.0071305037	-0.015154529	0.049503136	0.020747926	0.034792613	0.011707056	0.018380035	-0.033942714
-0.035525106	-0.0280079	0.016662668	0.0117786415	0.006635152	-0.039121997	-0.013848353	-0.015310191	-0.04869119	-0.00034558773	-0.011620175	-0.0006518252	0.0066240653	0.0021535642	0.019041125	0.020903144
-0.022829844	-0.015354466	-0.04179398	-0.02520591	0.02596796	-0.011365809	-0.030667651	0.031337682	0.038058642	-0.00485282	-0.0291731	0.028177883	0.007239949	0.0055449493	0.041818466	-0.006618418
0.041997682	-0.042954136	0.006467186	0.016749848	0.02743845	0.010071289	-0.00947075	0.048663978	-0.044197213	0.0022691116	-0.03307964	0.017171714	0.0027682297	-0.0008424148	-0.005497385	-0.00802834
0.025341395	-0.02262411	-0.009331919	-0.039792955	0.049501132	-0.0025261156	-0.028975917	0.048105147	-0.0336892	0.047012236	0.048483025	-0.009619284	-0.03263682	0.028198946	0.04741435	0.006663181
0.025592815	0.046749067	-0.008562647	-0.034541287	0.018692147	-0.03002721	-0.040074944	0.01811162	0.0035824291	-0.0059846416	-0.02999339	0.04196647	0.04644498	0.020898666	-0.014504779	-0.013633706
-0.009682916	0.007771872	0.041981462	0.03942466	-0.012403905	-0.026462842	-0.047765877	0.002465617	0.032727312	-0.019442273	0.037574936	-0.04370458	0.0024404638	-0.039476883	0.039588343	-0.015626956
-0.0054353587	-0.036829434	0.024630908	0.04534887	-0.0007526651	0.017337646	0.012285136	-0.04505047	-0.009146452	0.044222344	0.025525715	-0.04413526	-0.029462313	0.0007758029	-0.03452916	-0.0071226954
0.023977783	0.010218073	-0.044228937	0.046927024	0.015086625	0.0052141175	-0.008044839	0.032552425	-0.024578273	-0.011707317	0.008235466	-0.003132511	-0.023744905	0.038257603	0.027114395	-0.039564766
0.022230972	0.044369344	-0.018722795	-0.016679227	0.04369164	0.0053797364	-0.0074012056	-0.030621802	-0.03532964	-0.038164653	0.03794122	-0.020315016	0.021960925	-0.03184785	-0.026279021	-0.043645192
0.02273539	-0.041403867	-0.004400015	-0.028900636	0.021099221	0.004648436	0.028148461	0.0019014701	-0.031656194	0.004044056	-0.017293692	0.021737564	-0.03476552	-0.035702907	-0.029570937	0.028104339
0.020265114	0.030888941	-0.009267282	0.0339018	0.014842872	-0.04924183	-0.005001534	-0.021036316	-0.041718137	0.033113923	0.016533937	0.027106795	-0.02969768	0.00598203	-0.025287569	-0.0286955
0.012416758	0.049555708	-0.0022218227	0.039096642	-0.023362935	-0.005192291	0.01747625	0.024912562	0.025202382	-0.049270272	0.0018065795	-0.028805697	0.024518255	-0.048238244	-0.0029425249	-0.044033613
0.04767772	0.01795623	0.021508265	0.037109707	0.03177991	-0.00018142536	-0.012676619	0.015360903	-0.036978163	-0.048704363	-0.013240539	0.046178643	-0.020069158	-0.017043542	-0.045563817	0.04804906
0.049054015	-0.008053314	-0.004913699	-0.009529255	0.028984081	-0.005919814	0.04384363	0.036830578	-0.03621552	0.0011203066	0.040957782	-0.009891521	0.04768138	-0.046343733	-0.003191959	0.036105577
0.02550355	-0.022175325	-0.034962285	-0.045580685	-0.007446956	-0.007392682	-0.021967877	-0.029499734	-0.015758812	-0.024364496	-0.0070390813	0.045258928	-0.014545403	-0.01376424	0.0051481016	0.012829531
0.027455691	-0.014537118	0.003739059	0.034978304	0.021905992	0.018449161	0.04556339	0.00027048588	0.04912739	-0.01515355	0.018312346	0.039589394	0.046294335	0.013124455	0.02306905	-0.034262158
-0.034271933	0.044334758	-0.0490582	0.018800054	0.049822178	0.005564999	-0.0037172548	0.038553644	-0.036025036	0.033352528	0.042279568	0.023842786	0.018623497	-0.03588774	0.049999524	0.0024265759
0.041155245	-0.011233985	-0.0016475543	-0.020874454	-0.019699479	0.038054038	0.006435655	0.046361867	0.047300044	0.0411981	-0.025843574	-0.030626738	-0.0014085881	0.023423601	-0.006256532	0.007707298
-0.031195616	-0.028175235	-0.0069661513	-0.020962918	0.03514221	-0.006144941	-0.037158825	0.042645287	-0.007865168	0.00657966	0.047901917	-0.01205603	-0.0059951916	0.040386822	-0.011296652	-0.046052445
0.02064934	-0.033656098	-0.02922827	-0.014664866	0.034362484	-0.037208308	0.03338219	-0.048887264	0.010931682	-0.0210078	-0.010832727	-0.01558131	-0.018497944	0.005217146	-0.028973116	0.023323964
0.049370673	0.04603615	-0.0017781034	-0.014130723	-0.000528194	0.025269259	0.0053996556	0.001738023	-0.008154653	0.0118977055	-0.02581042	-0.021630539	0.037705425	-0.0015818588	-0.018628608	0.035994317
-0.0016957298	-0.008654691	-0.0054845214	-0.029005576	-0.0012341626	0.044265617	-0.045858335	0.03616366	0.008442722	-0.030938495	-0.021733189	-0.042299915	-0.02981677	-0.016119264	-0.00075400993	-0.00091396645
-0.020466113	0.014898811	0.025303531	0.041816954	-0.025866985	0.00080449507	0.02503698	0.020194177	-0.04703611	-0.007393025	-0.005974043	0.038180497	-0.026105523	0.03743035	-0.0031014457	0.026744056
0.029342446	-0.010386787	-0.049552824	0.0072092786	0.008575976	0.040018965	0.018963564	-0.012543835	0.048740532	-0.03222169	0.021513093	0.013888966	-0.022827912	0.030542407	0.032052267	0.041726258
-0.0015392527	0.027966727	0.024332453	0.031299148	0.011809446	0.03302988	0.020651612	-0.005584657	-0.02826351	-0.030510534	-0.018928874	0.008017577	-0.009161152	-0.025822176	0.034769777	0.016888086
0.018386055	-0.0267928	0.007378828	0.005465079	-0.026365174	-0.02794068	0.00429957	0.01690152	-0.006478943	-0.026021136	-0.008748613	0.043413404	0.042798463	-0.049237967	-0.04201611	-0.02000314
-0.010821223	-0.026214683	0.012296759	-0.039355375	-6.566197e-05	-0.038798153	0.0048814304	0.0037897825	-0.0391165	-0.019698335	-0.04366969	-0.018628038	0.04482838	-0.04958388	-0.033524193	-0.04880501
-0.012223721	0.009096146	0.020300541	0.024415206	-0.044838417	0.03283144	-0.01166879	-0.033155575	-0.0011235364	-0.045864712	0.023621622	0.020935599	0.022347186	-0.028045285	-0.013762392	-0.04638187
0.03809196	0.048550967	-0.022814274	0.044661906	-0.0020672902	0.020503711	0.047050606	0.045687523	-0.0059215203	0.002656173	-0.033990696	0.044345293	0.038633	-0.022194518	0.015347991	0.031508636
0.020637725	-0.0011134967	-0.016552188	-0.0008542426	-0.024575258	-0.013530087	0.0053007975	-0.0043442957	0.019226681	0.04036733	0.029086497	-0.010312937	0.011218548	-0.002986908	-0.014824808	-0.048333693
